stdgCd,lclgvNm,rteId,vhclNo,gthrDt,rteNo,lat,lot,oprDrct,oprSpd,evtCd,evtType,totDt
4686000000,전라남도 함평군,75,251038,2026-03-29 00:00:00,500,35.1420555100,126.8246154800,106,67,,GPS,2026-03-29 10:23:03
4686000000,전라남도 함평군,75,251039,2026-03-26 00:00:00,500,35.1614189100,126.8798370400,16,0,,,2026-03-26 10:48:01
4686000000,전라남도 함평군,75,251040,2026-04-06 00:00:00,500,35.1613693200,126.8826675400,94,0,,GPS,2026-04-06 10:48:01
4686000000,전라남도 함평군,75,251045,2026-03-20 00:00:00,500,35.1615753200,126.8765411400,282,2,,,2026-03-20 11:02:05
4686000000,전라남도 함평군,75,251046,2026-04-05 00:00:00,500,35.1633911100,126.8499374400,11,20,,GPS,2026-04-05 14:49:02
4686000000,전라남도 함평군,77,251000,2026-03-26 00:00:00,500,35.1585235600,126.8968200700,315,0,,,2026-03-26 12:10:02
4686000000,전라남도 함평군,77,251007,2026-03-27 00:00:00,500,35.1618919400,126.8884277300,221,0,,GPS,2026-03-27 13:11:02
4686000000,전라남도 함평군,77,251012,2026-03-24 00:00:00,500,35.1613540600,126.8844680800,274,0,,,2026-03-24 13:16:01
4686000000,전라남도 함평군,77,251019,2026-03-25 00:00:00,500,35.1620597800,126.8824310300,107,40,,,2026-03-25 13:04:01
4686000000,전라남도 함평군,77,251020,2026-03-23 00:00:00,500,35.0620498700,126.5237426800,300,0,,,2026-03-23 19:42:14
4686000000,전라남도 함평군,77,251021,2026-03-27 00:00:00,500,35.1623649600,126.6801757800,279,0,,GPS,2026-03-27 17:01:01
4686000000,전라남도 함평군,77,251023,2026-04-02 00:00:00,500,35.1617240900,126.8817901600,276,0,,GPS,2026-04-02 13:15:07
4686000000,전라남도 함평군,77,251025,2026-04-05 00:00:00,500,35.1617698700,126.8812866200,254,56,,GPS,2026-04-05 15:49:01
4686000000,전라남도 함평군,77,251027,2026-04-04 00:00:00,500,35.1541137700,126.8766174300,1,40,,GPS,2026-04-04 12:01:01
4686000000,전라남도 함평군,77,251029,2026-03-26 00:00:00,500,35.1616287200,126.8816909800,35,17,,,2026-03-26 08:36:01
4686000000,전라남도 함평군,77,251030,2026-03-29 00:00:00,500,35.1616973900,126.8808898900,287,0,,GPS,2026-03-29 08:51:01
4686000000,전라남도 함평군,77,251037,2026-04-03 00:00:00,500,35.1609268200,126.8770141600,177,22,,GPS,2026-04-03 16:21:02
4686000000,전라남도 함평군,77,251038,2026-04-06 00:00:00,500,35.1613197300,126.8831634500,250,61,,GPS,2026-04-06 12:06:01
4686000000,전라남도 함평군,77,251039,2026-04-03 00:00:00,500,35.1616325400,126.8813247700,37,15,,GPS,2026-04-03 13:20:02
4686000000,전라남도 함평군,77,251040,2026-04-04 00:00:00,500,35.1633033800,126.8499679600,183,27,,GPS,2026-04-04 07:33:01
4686000000,전라남도 함평군,77,251043,2026-04-01 00:00:00,500,35.1612548800,126.8848037700,144,0,,GPS,2026-04-01 13:16:01
4686000000,전라남도 함평군,77,251045,2026-04-06 00:00:00,500,35.1614494300,126.8816909800,130,25,,GPS,2026-04-06 16:20:01
4686000000,전라남도 함평군,77,251046,2026-04-05 00:00:00,500,35.1634483300,126.8499755900,68,40,,GPS,2026-04-06 07:35:02
4686000000,전라남도 함평군,79,251000,2026-03-27 00:00:00,500,35.1615600600,126.8803482100,277,0,,GPS,2026-03-27 15:57:01
4686000000,전라남도 함평군,79,251005,2026-04-05 00:00:00,500,35.1618843100,126.8817672700,25,0,,GPS,2026-04-05 09:23:01
4686000000,전라남도 함평군,79,251006,2026-04-03 00:00:00,500,35.1605110200,126.8769455000,186,62,,GPS,2026-04-03 09:33:02
4686000000,전라남도 함평군,79,251007,2026-04-06 00:00:00,500,35.1616630600,126.8813705400,271,0,,GPS,2026-04-06 16:03:01
4686000000,전라남도 함평군,79,251008,2026-04-04 00:00:00,500,35.1418838500,126.8253479000,108,60,,GPS,2026-04-04 08:58:01
4686000000,전라남도 함평군,79,251012,2026-03-25 00:00:00,500,35.1613349900,126.8845672600,261,0,,,2026-03-25 16:28:01
4686000000,전라남도 함평군,79,251019,2026-03-29 00:00:00,500,35.1604805000,126.8769149800,185,20,,GPS,2026-03-29 16:33:01
4686000000,전라남도 함평군,79,251020,2026-03-31 00:00:00,500,35.1633987400,126.8499832200,226,0,,GPS,2026-03-31 15:00:02
4686000000,전라남도 함평군,79,251021,2026-03-16 00:00:00,500,35.1616897600,126.8821716300,287,0,,,2026-03-16 16:25:01
4686000000,전라남도 함평군,79,251023,2026-04-03 00:00:00,500,35.1616745000,126.8809356700,280,0,,GPS,2026-04-03 16:28:01
4686000000,전라남도 함평군,79,251025,2026-03-20 00:00:00,500,35.1612815900,126.8825759900,183,65,,,2026-03-20 16:00:02
4686000000,전라남도 함평군,79,251027,2026-04-05 00:00:00,500,35.1545143100,126.8768768300,6,31,,GPS,2026-04-05 16:01:01
4686000000,전라남도 함평군,79,251029,2026-03-25 00:00:00,500,35.1613922100,126.8793640100,116,0,,,2026-03-25 11:03:01
4686000000,전라남도 함평군,79,251030,2026-03-28 00:00:00,500,35.1617126500,126.8819580100,60,0,,GPS,2026-03-28 11:23:01
4686000000,전라남도 함평군,79,251037,2026-04-06 00:00:00,500,35.1544380200,126.8770446800,3,23,,GPS,2026-04-06 10:56:01
4686000000,전라남도 함평군,79,251038,2026-04-03 00:00:00,500,35.1617736800,126.8808746300,293,56,,GPS,2026-04-03 11:51:01
4686000000,전라남도 함평군,79,251039,2026-04-02 00:00:00,500,35.1614456200,126.8819961500,88,0,,GPS,2026-04-02 16:10:03
4686000000,전라남도 함평군,79,251040,2026-04-02 00:00:00,500,35.1569252000,126.8768386800,228,40,,GPS,2026-04-02 11:04:07
4686000000,전라남도 함평군,79,251045,2026-04-05 00:00:00,500,35.1616325400,126.8814315800,193,0,,GPS,2026-04-05 11:47:01
4686000000,전라남도 함평군,79,251046,2026-03-31 00:00:00,500,35.1534233100,126.8768844600,5,28,,GPS,2026-03-31 10:58:01
4686000000,전라남도 함평군,8,251016,2026-03-30 00:00:00,100,35.0166282700,126.5371017500,149,0,,GPS,2026-03-30 16:05:03
4686000000,전라남도 함평군,8,252001,2026-03-23 00:00:00,100,35.0797767600,126.5202713000,152,42,,,2026-03-23 19:42:14
4686000000,전라남도 함평군,8,252003,2026-03-07 00:00:00,100,35.0667495700,126.5268173200,70,26,,,2026-03-15 07:00:01
4686000000,전라남도 함평군,8,252005,2026-04-06 00:00:00,100,35.0620956400,126.5236740100,186,20,,GPS,2026-04-06 15:47:01
4686000000,전라남도 함평군,8,252006,2026-04-05 00:00:00,100,35.0621452300,126.5234832800,293,26,,GPS,2026-04-05 10:41:00
4686000000,전라남도 함평군,8,252008,2026-03-23 00:00:00,100,35.0620803800,126.5235137900,271,14,,,2026-03-23 10:39:01
4686000000,전라남도 함평군,81,251000,2026-04-06 00:00:00,500,35.0679512000,126.5347137500,107,29,,GPS,2026-04-06 16:37:01
4686000000,전라남도 함평군,81,251001,2026-04-03 00:00:00,500,35.1600379900,126.8771896400,3,0,,GPS,2026-04-03 10:58:01
4686000000,전라남도 함평군,81,251002,2025-10-17 00:00:00,500,35.1701049800,126.6646652200,309,49,,GPS,2026-04-06 16:37:01
4686000000,전라남도 함평군,81,251005,2026-04-06 00:00:00,500,35.1615982100,126.8817062400,312,37,,GPS,2026-04-06 08:16:01
4686000000,전라남도 함평군,81,251006,2026-04-04 00:00:00,500,35.1616210900,126.8771514900,238,0,,GPS,2026-04-04 14:36:01
4686000000,전라남도 함평군,81,251007,2026-04-06 00:00:00,500,35.0621032700,126.5235977200,150,25,,GPS,2026-04-06 12:55:01
4686000000,전라남도 함평군,81,251008,2026-04-03 00:00:00,500,35.1631126400,126.8497772200,128,20,,GPS,2026-04-03 13:11:01
4686000000,전라남도 함평군,81,251012,2026-04-06 00:00:00,500,35.1633987400,126.8499298100,128,0,,GPS,2026-04-06 16:37:01
4686000000,전라남도 함평군,81,251019,2026-04-05 00:00:00,500,35.1616020200,126.8818817100,280,0,,GPS,2026-04-05 21:18:01
4686000000,전라남도 함평군,81,251020,2026-04-05 00:00:00,500,35.1506424000,126.8594284100,256,0,,GPS,2026-04-05 17:20:02
4686000000,전라남도 함평군,81,251021,2026-04-06 00:00:00,500,35.1617469800,126.8815383900,24,70,,GPS,2026-04-06 06:18:02
4686000000,전라남도 함평군,81,251023,2026-04-06 00:00:00,500,35.1616706800,126.8812332200,272,55,,GPS,2026-04-06 06:29:04
4686000000,전라남도 함평군,81,251025,2026-04-05 00:00:00,500,0E-10,0E-10,0,37,,GPS,2026-04-05 05:09:01
4686000000,전라남도 함평군,81,251027,2026-04-06 00:00:00,500,35.1631088300,126.8498992900,0,8,,GPS,2026-04-06 16:37:01
4686000000,전라남도 함평군,81,251029,2026-03-24 00:00:00,500,35.1619224500,126.8811035200,90,10,,,2026-03-24 15:08:01
4686000000,전라남도 함평군,81,251030,2026-04-04 00:00:00,500,35.1617622400,126.8817977900,226,22,,GPS,2026-04-04 06:20:02
4686000000,전라남도 함평군,81,251037,2026-04-05 00:00:00,500,35.1615371700,126.8821716300,263,11,,GPS,2026-04-05 15:08:01
4686000000,전라남도 함평군,81,251038,2026-04-06 00:00:00,500,35.1504020700,126.7726516700,57,69,,GPS,2026-04-06 08:27:01
4686000000,전라남도 함평군,81,251039,2026-04-06 00:00:00,500,35.1580314600,126.8766098000,6,58,,GPS,2026-04-06 15:32:01
4686000000,전라남도 함평군,81,251040,2026-04-06 00:00:00,500,35.1635665900,126.8500061000,4,30,,GPS,2026-04-06 07:09:01
4686000000,전라남도 함평군,81,251043,2026-04-05 00:00:00,500,35.1646080000,126.8540267900,35,14,,GPS,2026-04-05 06:24:01
4686000000,전라남도 함평군,81,251045,2026-04-03 00:00:00,500,35.1616745000,126.8823776200,8,0,,GPS,2026-04-03 15:21:01
4686000000,전라남도 함평군,81,251046,2026-04-06 00:00:00,500,35.1613578800,126.8793792700,83,0,,GPS,2026-04-06 15:19:01
4686000000,전라남도 함평군,84,251000,2026-03-30 00:00:00,500,35.1614494300,126.8822021500,17,58,,GPS,2026-03-30 16:38:01
4686000000,전라남도 함평군,84,251007,2026-04-03 00:00:00,500,35.1615028400,126.8816757200,279,0,,GPS,2026-04-03 16:38:01
4686000000,전라남도 함평군,84,251012,2026-03-28 00:00:00,500,35.1614952100,126.8797454800,92,0,,GPS,2026-03-28 16:53:01
4686000000,전라남도 함평군,84,251019,2026-04-01 00:00:00,500,35.1613884000,126.8822708100,188,0,,GPS,2026-04-01 15:38:01
4686000000,전라남도 함평군,84,251021,2026-04-06 00:00:00,500,35.1617164600,126.8812179600,262,24,,GPS,2026-04-06 16:00:02
4686000000,전라남도 함평군,84,251023,2026-04-06 00:00:00,500,35.1661224400,126.8863754300,149,0,,GPS,2026-04-06 16:37:01
4686000000,전라남도 함평군,84,251025,2026-04-06 00:00:00,500,35.1635932900,126.8501663200,270,46,,GPS,2026-04-06 16:37:01
4686000000,전라남도 함평군,84,251027,2026-04-03 00:00:00,500,35.1604042100,126.8770599400,0,37,,GPS,2026-04-03 21:09:01
4686000000,전라남도 함평군,84,251029,2026-03-27 00:00:00,500,0E-10,0E-10,0,43,,GPS,2026-03-27 07:02:02
4686000000,전라남도 함평군,84,251030,2026-04-04 00:00:00,500,35.1616249100,126.8807601900,97,0,,GPS,2026-04-04 16:35:01
4686000000,전라남도 함평군,84,251037,2026-04-04 00:00:00,500,35.1664085400,126.8631820700,359,0,,GPS,2026-04-04 06:58:00
4686000000,전라남도 함평군,84,251038,2026-04-04 00:00:00,500,35.1514740000,126.8681335400,88,44,,GPS,2026-04-04 19:29:00
4686000000,전라남도 함평군,84,251039,2026-03-30 00:00:00,500,35.1534042400,126.8767013500,359,50,,GPS,2026-03-30 19:41:01
4686000000,전라남도 함평군,84,251043,2026-04-04 00:00:00,500,35.1617279100,126.8820114100,277,0,,GPS,2026-04-04 15:59:02
4686000000,전라남도 함평군,84,251045,2026-04-01 00:00:00,500,35.1616668700,126.8818664600,266,0,,GPS,2026-04-01 16:51:01
4686000000,전라남도 함평군,84,251046,2026-04-02 00:00:00,500,35.1633720400,126.8500289900,268,38,,GPS,2026-04-02 07:11:01
4686000000,전라남도 함평군,86,251000,2026-03-30 00:00:00,500,35.1686058000,126.4236831700,264,52,,GPS,2026-03-30 19:01:02
4686000000,전라남도 함평군,86,251007,2026-04-03 00:00:00,500,35.1687965400,126.4238433800,297,0,,GPS,2026-04-03 18:38:01
4686000000,전라남도 함평군,86,251012,2026-03-28 00:00:00,500,35.1687011700,126.4237365700,200,0,,GPS,2026-03-28 19:02:01
4686000000,전라남도 함평군,86,251019,2026-04-02 00:00:00,500,35.1636390700,126.4221420300,219,49,,GPS,2026-04-02 18:43:02
4686000000,전라남도 함평군,86,251023,2026-03-13 00:00:00,500,35.1686439500,126.4237213100,196,0,,,2026-03-13 18:42:01
4686000000,전라남도 함평군,86,251025,2026-03-23 00:00:00,500,0E-10,0E-10,0,0,,,2026-03-23 18:39:01
4686000000,전라남도 함평군,86,251030,2026-04-04 00:00:00,500,35.1685600300,126.4236755400,198,21,,GPS,2026-04-04 18:56:01
4686000000,전라남도 함평군,86,251038,2026-03-27 00:00:00,500,35.1687583900,126.4237365700,198,0,,GPS,2026-03-27 19:01:01
4686000000,전라남도 함평군,86,251039,2026-03-14 00:00:00,500,35.1613121000,126.8811492900,208,19,,,2026-03-14 20:47:01
4686000000,전라남도 함평군,86,251043,2026-04-05 00:00:00,500,35.1688346900,126.4237823500,180,0,,GPS,2026-04-05 19:00:02
4686000000,전라남도 함평군,86,251045,2026-04-01 00:00:00,500,35.1694603000,126.4239273100,40,40,,GPS,2026-04-01 18:41:01
4686000000,전라남도 함평군,87,251000,2026-03-31 00:00:00,500,0E-10,0E-10,0,0,,GPS,2026-03-31 06:14:02
4686000000,전라남도 함평군,87,251007,2026-04-04 00:00:00,500,35.1632614100,126.8500213600,169,0,,GPS,2026-04-04 06:36:01
4686000000,전라남도 함평군,87,251012,2026-03-30 00:00:00,500,35.1614913900,126.8800430300,92,0,,GPS,2026-03-30 06:35:02
4686000000,전라남도 함평군,87,251019,2026-04-02 00:00:00,500,35.1610717800,126.8771286000,349,53,,GPS,2026-04-02 20:38:02
4686000000,전라남도 함평군,87,251021,2026-03-19 00:00:00,500,35.1630363500,126.8498764000,139,46,,,2026-03-19 14:27:01
4686000000,전라남도 함평군,87,251023,2026-03-15 00:00:00,500,35.1617279100,126.8818435700,270,41,,,2026-03-15 06:38:01
4686000000,전라남도 함평군,87,251025,2026-03-23 00:00:00,500,35.1810607900,126.6045074500,242,8,,,2026-03-23 19:42:14
4686000000,전라남도 함평군,87,251030,2026-04-06 00:00:00,500,35.1615181000,126.8789291400,90,0,,GPS,2026-04-06 06:17:01
4686000000,전라남도 함평군,87,251038,2026-03-27 00:00:00,500,35.1577949500,126.8767547600,358,52,,GPS,2026-03-27 20:14:01
4686000000,전라남도 함평군,87,251043,2026-04-06 00:00:00,500,35.1634292600,126.8500061000,24,0,,GPS,2026-04-06 16:37:01
4686000000,전라남도 함평군,87,251045,2026-04-02 00:00:00,500,35.1620063800,126.8816452000,337,35,,GPS,2026-04-02 07:20:02
4686000000,전라남도 함평군,91,251032,2026-04-06 00:00:00,100,35.0620880100,126.5234985400,235,55,,GPS,2026-04-06 07:39:02
4686000000,전라남도 함평군,91,252000,2026-04-05 00:00:00,100,35.0623130800,126.5232620200,251,69,,GPS,2026-04-05 07:41:01
4686000000,전라남도 함평군,91,252002,2026-03-31 00:00:00,100,0E-10,0E-10,0,59,,GPS,2026-03-31 07:40:02
4686000000,전라남도 함평군,91,252007,2026-03-30 00:00:00,100,35.1117134100,126.4747161900,268,71,,GPS,2026-03-30 07:57:01
4686000000,전라남도 함평군,92,251016,2026-03-31 00:00:00,100,35.0620384200,126.5237197900,148,65,,GPS,2026-03-31 09:03:01
4686000000,전라남도 함평군,92,251032,2026-04-06 00:00:00,100,35.0620651200,126.5234909100,261,54,,GPS,2026-04-06 14:29:01
4686000000,전라남도 함평군,92,252000,2026-04-03 00:00:00,100,35.0621032700,126.5234985400,144,29,,GPS,2026-04-03 17:40:02
4686000000,전라남도 함평군,92,252001,2026-04-05 00:00:00,100,35.0621452300,126.5234298700,230,74,,GPS,2026-04-05 17:10:02
4686000000,전라남도 함평군,92,252002,2026-04-06 00:00:00,100,35.0605812100,126.5239181500,158,61,,GPS,2026-04-06 16:37:01
4686000000,전라남도 함평군,92,252005,2026-04-02 00:00:00,100,35.0598030100,126.5243759200,99,88,,GPS,2026-04-02 09:07:01
4686000000,전라남도 함평군,92,252006,2026-04-06 00:00:00,100,35.0620651200,126.5235443100,243,79,,GPS,2026-04-06 09:05:02
4686000000,전라남도 함평군,92,252007,2026-04-01 00:00:00,100,35.0621566800,126.5234298700,322,65,,GPS,2026-04-01 17:36:02
4686000000,전라남도 함평군,92,252008,2026-03-25 00:00:00,100,35.0621490500,126.5234451300,268,57,,,2026-03-25 17:39:01
4686000000,전라남도 함평군,93,251016,2026-03-31 00:00:00,100,35.0620918300,126.5234451300,0,67,,GPS,2026-03-31 11:55:01
4686000000,전라남도 함평군,93,252000,2026-03-29 00:00:00,100,35.0622520400,126.5235443100,53,54,,GPS,2026-03-29 16:00:05
4686000000,전라남도 함평군,93,252001,2026-03-20 00:00:00,100,35.0620422400,126.5234680200,227,60,,,2026-03-20 11:55:01
4686000000,전라남도 함평군,93,252002,2026-03-14 00:00:00,100,35.0620307900,126.5236358600,306,48,,,2026-03-14 15:59:02
4686000000,전라남도 함평군,93,252003,2026-03-20 00:00:00,100,35.0620460500,126.5237274200,299,0,,,2026-03-20 19:17:01
4686000000,전라남도 함평군,93,252005,2026-04-03 00:00:00,100,35.0851478600,126.5005874600,331,50,,GPS,2026-04-03 16:27:01
4686000000,전라남도 함평군,93,252006,2026-04-06 00:00:00,100,35.0621261600,126.5235137900,114,57,,GPS,2026-04-06 11:57:01
4686000000,전라남도 함평군,93,252007,2026-04-05 00:00:00,100,35.0621986400,126.5234527600,73,27,,GPS,2026-04-05 16:00:02
4686000000,전라남도 함평군,93,252008,2026-04-06 00:00:00,100,35.0622482300,126.5234756500,354,61,,GPS,2026-04-06 12:41:01
4686000000,전라남도 함평군,94,251032,2026-04-03 00:00:00,100,35.0620994600,126.5234527600,255,32,,GPS,2026-04-03 19:59:02
4686000000,전라남도 함평군,94,252000,2026-04-02 00:00:00,100,35.0621223400,126.5234527600,0,0,,GPS,2026-04-02 20:00:03
4686000000,전라남도 함평군,94,252002,2026-04-01 00:00:00,100,35.0625190700,126.5230712900,246,23,,GPS,2026-04-01 20:00:02
4686000000,전라남도 함평군,94,252007,2026-04-05 00:00:00,100,35.0621566800,126.5234680200,41,0,,GPS,2026-04-05 20:00:03
4686000000,전라남도 함평군,94,252008,2026-03-18 00:00:00,100,35.1046600300,126.4892578100,26,65,,,2026-03-18 20:17:01
4686000000,전라남도 함평군,95,251032,2026-04-06 00:00:00,100,35.0620918300,126.5234603900,37,40,,GPS,2026-04-06 12:59:01
4686000000,전라남도 함평군,95,252000,2026-04-04 00:00:00,100,35.0620956400,126.5235061600,264,52,,GPS,2026-04-04 13:10:02
4686000000,전라남도 함평군,95,252002,2026-03-31 00:00:00,100,35.0623168900,126.5237045300,319,68,,GPS,2026-03-31 12:59:01
4686000000,전라남도 함평군,95,252007,2026-03-30 00:00:00,100,35.0543518100,126.5293502800,338,47,,GPS,2026-03-30 13:06:01
4686000000,전라남도 함평군,95,252008,2026-03-16 00:00:00,100,35.0620727500,126.5234832800,115,57,,,2026-03-16 12:59:01
4686000000,전라남도 함평군,96,251032,2026-04-01 00:00:00,100,35.0621032700,126.5235137900,81,0,,GPS,2026-04-01 08:09:01
4686000000,전라남도 함평군,96,252000,2026-03-31 00:00:00,100,35.0620803800,126.5234985400,272,51,,GPS,2026-03-31 08:10:02
4686000000,전라남도 함평군,96,252002,2026-03-30 00:00:00,100,0E-10,0E-10,121,74,,GPS,2026-03-30 09:36:01
4686000000,전라남도 함평군,96,252007,2026-04-06 00:00:00,100,35.0621490500,126.5235290500,352,53,,GPS,2026-04-06 08:10:02
4686000000,전라남도 함평군,97,251000,2026-04-06 00:00:00,500,35.1616554300,126.8808517500,273,27,,GPS,2026-04-06 11:30:02
4686000000,전라남도 함평군,97,251007,2026-04-05 00:00:00,500,35.1617202800,126.8818740800,335,27,,GPS,2026-04-05 11:08:01
4686000000,전라남도 함평군,97,251012,2026-03-15 00:00:00,500,35.1616935700,126.8822631800,77,0,,,2026-03-15 11:26:01
4686000000,전라남도 함평군,97,251019,2026-04-06 00:00:00,500,35.1616325400,126.8771972700,225,0,,GPS,2026-04-06 15:03:01
4686000000,전라남도 함평군,97,251023,2026-03-24 00:00:00,500,35.1617050200,126.8818283100,285,0,,,2026-03-24 11:28:01
4686000000,전라남도 함평군,97,251025,2026-04-01 00:00:00,500,0E-10,0E-10,88,55,,GPS,2026-04-01 11:00:02
4686000000,전라남도 함평군,97,251027,2026-03-29 00:00:00,500,35.1616973900,126.8809433000,282,0,,GPS,2026-03-29 11:32:01
4686000000,전라남도 함평군,97,251029,2026-03-14 00:00:00,500,35.1614303600,126.8812942500,75,30,,,2026-03-14 11:04:04
4686000000,전라남도 함평군,97,251037,2026-04-04 00:00:00,500,35.1612892200,126.8823318500,112,0,,GPS,2026-04-04 11:10:02
4686000000,전라남도 함평군,97,251038,2026-03-28 00:00:00,500,35.1401252700,126.8312606800,100,22,,GPS,2026-03-28 10:51:03
4686000000,전라남도 함평군,97,251039,2026-03-24 00:00:00,500,35.1442031900,126.7912674000,307,58,,,2026-03-24 15:27:01
4686000000,전라남도 함평군,97,251040,2026-03-25 00:00:00,500,35.1616439800,126.8817901600,272,0,,,2026-03-25 11:26:01
4686000000,전라남도 함평군,97,251043,2026-03-25 00:00:00,500,35.1604270900,126.8880767800,330,0,,,2026-03-25 14:56:01
4686000000,전라남도 함평군,97,251045,2026-04-02 00:00:00,500,35.1615371700,126.8817367600,296,3,,GPS,2026-04-02 14:56:00
4686000000,전라남도 함평군,97,251046,2026-03-27 00:00:00,500,35.1612777700,126.8791885400,121,56,,GPS,2026-03-27 12:01:03
